tau,rho_floor,rho_hall,nmbe_jun,cvrmse_jun,r2_jun,gof_jun,nmbe_nov,cvrmse_nov,r2_nov,gof_nov,gof_combined,meets_ashrae_jun,meets_ashrae_nov,success
0.68,0.21,0.15,20.59914509121207,53.671885781860304,0.730551250467358,57.48909550401593,11.328209600242287,37.817773483630134,0.6752500300354842,39.47799797363311,48.483546738824515,False,False,True
0.68,0.21,0.17,19.796236898773614,53.315612130148004,0.7341165760814676,56.872185575769386,10.510356913790556,37.274892757808345,0.6845067932498161,38.728351792470825,47.800268684120105,False,False,True
0.68,0.21,0.19,20.27901500106791,53.574754429408166,0.7315256242605537,57.28431514459195,10.657603719099237,36.85885153618502,0.6915102025047234,38.368730153601476,47.82652264909672,False,False,True
0.68,0.21,0.21,20.198657926944676,53.34610555752711,0.7338123494161464,57.04202626313821,11.158608018762582,37.37706959621488,0.6827747812525684,39.00717708982135,48.024601676479776,False,False,True
0.7,0.09,0.11,18.337682410760227,51.38339572235083,0.7530391754732664,54.5575288311119,9.843830974367112,35.638705643411065,0.7115961509029112,36.97321122366313,45.76537002738752,False,False,True
0.7,0.09,0.13,18.68247300873514,51.28653845804077,0.7539693360852054,54.583365824491004,9.908233817498491,35.70071515552144,0.7105916620989635,37.050157354563275,45.81676158952714,False,False,True
0.7,0.09,0.15,18.622116038074534,51.71861409425914,0.7498063861220322,54.96906629702212,9.593188342297983,36.26074127583047,0.7014407278455592,37.50827402645338,46.238670161737744,False,False,True
0.7,0.09,0.17,18.333729994632964,51.49659664505888,0.7519498357182429,54.662831261653416,8.768842609770108,36.162991245485664,0.7030482427616037,37.210946461169094,45.936888861411255,False,False,True
0.7,0.09,0.19,18.49549939293485,51.209499731776596,0.754707917942987,54.44718872974877,9.2099534565037,35.61744174457238,0.7119402016000735,36.78893038807967,45.61805955891422,False,False,True
0.7,0.09,0.21,18.203771117771147,51.06829450331595,0.7560587911692149,54.215754042396284,8.558383695461256,36.517097832645675,0.6972042904447482,37.50659096209295,45.861172502244614,False,False,True
0.7,0.11,0.11,18.6900616487124,51.763811807369265,0.7493688987462277,55.034631072274955,9.61484925015525,36.37406776322916,0.6995716239870191,37.623372147472345,46.32900160987365,False,False,True
0.7,0.11,0.13,18.411063921562018,51.749731365235455,0.749505230157228,54.92724252224826,9.035394851995363,36.03500466714035,0.7051464422567496,37.150503650587176,46.038873086417716,False,False,True
0.7,0.11,0.15,18.332188169070378,51.21029745456494,0.7547002757434437,54.392680467607256,9.306017649534745,35.966401973724246,0.7062680457546657,37.15082819304258,45.77175433032492,False,False,True
0.7,0.11,0.17,18.327393949722666,51.22800643853456,0.7545305926836159,54.40773853648825,9.013089449431707,35.93831688347173,0.7067265996884926,37.05129419926227,45.72951636787526,False,False,True
0.7,0.11,0.19,18.473426129059426,51.54226921985913,0.751509646877335,54.752835445100494,8.879264537386689,36.60118879399999,0.6958081389980435,37.66282463994069,46.20783004252059,False,False,True
0.7,0.11,0.21,18.382816294835493,51.39787981286828,0.7528999278803798,54.586353461169416,9.36364994633271,36.230123823138605,0.7019447034857431,37.42058006708891,46.003466764129165,False,False,True
0.7,0.13,0.11,18.432778037177954,51.75122949848188,0.7494907265080348,54.935935968839296,9.860749508776408,36.3592849701152,0.6998157686940949,37.67269547580686,46.30431572232308,False,False,True
0.7,0.13,0.13,18.40501081708994,51.201833325834,0.7547813561887429,54.40930213762793,9.334857123839171,36.16929480184762,0.7029447106579279,37.35448358611657,45.88189286187225,False,False,True
0.7,0.13,0.15,18.354276933347496,51.59149234705692,0.7510348011631951,54.75912311517091,9.011705260668549,36.554316695234654,0.6965867465697368,37.6487569616936,46.20394003843225,False,False,True
0.7,0.13,0.17,18.24091308010699,51.41405735273526,0.7527443533552566,54.55397513899761,8.824911107835634,36.38824987865077,0.6993373064754417,37.44307392953106,45.998524534264334,False,False,True
