======================================================================
BÚSQUEDA PARAMÉTRICA — τ × ρ_floor × ρ_hall
======================================================================
  τ:        0.68 a 0.82  (8 valores)
  ρ_floor:  0.09 a 0.21  (7 valores)
  ρ_hall:   0.11 a 0.21  (6 valores)
  Total:    336 combinaciones
  Estimado: ~8.4 horas
  CSV:      data/parametric/grid_results.csv
======================================================================

  [114/336] τ=0.72 ρf=0.17 ρh=0.21 ... OK (1s) GOF_jun= 30.3% GOF_nov= 23.9%  ETA: 3.0min
  [115/336] τ=0.72 ρf=0.19 ρh=0.11 ... OK (1s) GOF_jun= 30.3% GOF_nov= 23.9%  ETA: 2.9min
  [116/336] τ=0.72 ρf=0.19 ρh=0.13 ... OK (1s) GOF_jun= 30.6% GOF_nov= 24.0%  ETA: 2.9min
  [117/336] τ=0.72 ρf=0.19 ρh=0.15 ... OK (1s) GOF_jun= 30.1% GOF_nov= 23.8%  ETA: 2.9min
  [118/336] τ=0.72 ρf=0.19 ρh=0.17 ... OK (1s) GOF_jun= 30.4% GOF_nov= 24.3%  ETA: 2.9min
  [119/336] τ=0.72 ρf=0.19 ρh=0.19 ... OK (1s) GOF_jun= 30.5% GOF_nov= 23.6%  ETA: 2.9min
  [120/336] τ=0.72 ρf=0.19 ρh=0.21 ... OK (1s) GOF_jun= 30.4% GOF_nov= 23.3%  ETA: 2.9min
  [121/336] τ=0.72 ρf=0.21 ρh=0.11 ... OK (1s) GOF_jun= 30.1% GOF_nov= 24.1%  ETA: 2.9min
  [122/336] τ=0.72 ρf=0.21 ρh=0.13 ... OK (1s) GOF_jun= 29.9% GOF_nov= 23.5%  ETA: 2.9min
  [123/336] τ=0.72 ρf=0.21 ρh=0.15 ... OK (1s) GOF_jun= 30.2% GOF_nov= 24.1%  ETA: 2.8min
  [124/336] τ=0.72 ρf=0.21 ρh=0.17 ... OK (1s) GOF_jun= 30.4% GOF_nov= 23.8%  ETA: 2.8min
  [125/336] τ=0.72 ρf=0.21 ρh=0.19 ... OK (1s) GOF_jun= 30.0% GOF_nov= 23.6%  ETA: 2.8min
  [126/336] τ=0.72 ρf=0.21 ρh=0.21 ... OK (1s) GOF_jun= 30.2% GOF_nov= 23.4%  ETA: 2.8min
  [127/336] τ=0.74 ρf=0.09 ρh=0.11 ... OK (1s) GOF_jun= 28.5% GOF_nov= 23.3%  ETA: 2.8min
  [128/336] τ=0.74 ρf=0.09 ρh=0.13 ... OK (1s) GOF_jun= 28.4% GOF_nov= 22.5%  ETA: 2.8min
  [129/336] τ=0.74 ρf=0.09 ρh=0.15 ... OK (1s) GOF_jun= 28.5% GOF_nov= 23.3%  ETA: 2.8min
  [130/336] τ=0.74 ρf=0.09 ρh=0.17 ... OK (1s) GOF_jun= 28.5% GOF_nov= 23.0%  ETA: 2.7min
  [131/336] τ=0.74 ρf=0.09 ρh=0.19 ... OK (1s) GOF_jun= 28.4% GOF_nov= 22.7%  ETA: 2.7min
  [132/336] τ=0.74 ρf=0.09 ρh=0.21 ... OK (1s) GOF_jun= 28.4% GOF_nov= 23.0%  ETA: 2.7min
  [133/336] τ=0.74 ρf=0.11 ρh=0.11 ... OK (1s) GOF_jun= 28.5% GOF_nov= 23.0%  ETA: 2.7min
