tau,rho_floor,rho_hall,nmbe_jun,nmbe_nov,nmbe_combined,cvrmse_jun,cvrmse_nov,cvrmse_combined,r2_jun,r2_nov,r2_combined,gof,meets_ashrae,success
0.82,0.23,0.35,-6.449100522696083,-18.283107181068196,-12.36610385188214,40.744332464501454,57.86637664929771,49.30535455689959,0.8447195156641589,0.23965659012858376,0.5421880528963714,50.83245530620288,False,True
0.82,0.25,0.11,-5.407379277383736,-15.525063973246683,-10.46622162531521,40.91110612445856,58.5322899472965,49.72169803587753,0.8434457338659407,0.22205617545714262,0.5327509546615417,50.81130829531162,False,True
0.82,0.25,0.13,-5.669705764952014,-15.507739706348419,-10.588722735650217,40.8808526557592,55.46583305633865,48.173342856048926,0.843677189761677,0.3014326436668897,0.5725549167142834,49.32334144296102,False,True
0.82,0.25,0.15,-5.85170917364762,-16.124718543238703,-10.988213858443162,40.87337273479585,57.829094789204106,49.35123376199998,0.843734388925506,0.2406360150255158,0.5421852019755109,50.559718330212725,False,True
0.82,0.25,0.17,-5.633715953018129,-16.04319115173701,-10.838453552377569,41.19040876015446,56.854146450464526,49.0222776053095,0.8413008258726347,0.266024615968698,0.5536627209206664,50.20613286262023,False,True
0.82,0.25,0.19,-6.0348353969303865,-16.318278143346145,-11.176556770138266,41.01810139649716,56.088706566681154,48.553403981589156,0.8426257868220159,0.2856549210395063,0.5641403539307611,49.823171912630386,False,True
0.82,0.25,0.21,-5.766850958867022,-16.353500945340254,-11.060175952103638,40.77998111225788,57.370174781747664,49.07507794700277,0.8444476760941647,0.25264051083936123,0.5485440934667629,50.30597149042933,False,True
0.82,0.25,0.23,-6.183893610285662,-17.276553822089134,-11.730223716187398,40.78337343215157,58.267593687215445,49.52548355968351,0.8444217954941051,0.22907634211532268,0.5367490688047138,50.89569402466467,False,True
0.82,0.25,0.25,-6.280779882647333,-17.532203673923206,-11.90649177828527,41.01744965122916,57.573479436206284,49.29546454371772,0.8426307878864431,0.24733423859188008,0.5449825132391616,50.71299016077937,False,True
0.82,0.25,0.27,-6.229356675538888,-17.607388560386983,-11.918372617962936,40.55553881875034,58.61004151857241,49.582790168661376,0.8461552024206691,0.21998803397806832,0.5330716181993687,50.995104537299575,False,True
0.82,0.25,0.29,-6.21756218664571,-17.312525787513987,-11.76504398707985,40.72110831586572,57.527183293287635,49.12414580457668,0.8448964840449109,0.24854422318768288,0.5467203536162969,50.5133443858871,False,True
0.82,0.25,0.31,-6.306824212150188,-18.255923467379368,-12.281373839764779,41.18585493758843,58.73536811717447,49.960611527381445,0.8413359140377475,0.2166486484137956,0.5289922812257716,51.44798195830404,False,True
0.82,0.25,0.33,-6.548779077700866,-18.254529189126128,-12.401654133413498,40.68655354641641,59.53134083289775,50.10894718965708,0.845159605186194,0.19527306878252337,0.5202163369843587,51.62080601560435,False,True
0.82,0.25,0.35,-6.423560763419609,-18.306326900617794,-12.364943832018701,40.709976532208124,57.58997214180862,49.14997433700837,0.8449812726403698,0.24690295415506724,0.5459421133977185,50.68147406397686,False,True
0.82,0.27,0.11,-5.639907782422583,-15.747521175008291,-10.693714478715437,40.9429576885757,57.343297752293864,49.143127720434784,0.8432018666205494,0.2533405992704195,0.5482712329454844,50.29316585281994,False,True
0.82,0.27,0.13,-5.767799109729422,-15.795697462645569,-10.781748286187495,40.58082573915658,57.159637741058454,48.87023174010751,0.8459632940362878,0.25811576483914234,0.5520395294377151,50.045435820247576,False,True
0.82,0.27,0.15,-5.885563763871951,-16.221224809076602,-11.053394286474276,40.89413594258336,56.09103776359784,48.4925868530906,0.843575586299772,0.2855955396148241,0.564585562957298,49.736390148027404,False,True
0.82,0.27,0.17,-5.961186885627349,-16.412716739447355,-11.186951812537352,40.53692817078084,56.53805291664532,48.537490543713076,0.8462963665877927,0.27416333391416603,0.5602298502509794,49.809997782945835,False,True
0.82,0.27,0.19,-5.8848272727627915,-16.86593636145696,-11.375381817109876,40.87261276975769,57.7089948796497,49.290803824703694,0.8437401998135785,0.24378684573751797,0.5437635227755482,50.5863880225744,False,True
0.82,0.27,0.21,-6.346680919849312,-17.06383665238113,-11.705258786115222,40.94141472219056,56.9937196455891,48.96756718388983,0.8432136845108034,0.26241646980279587,0.5528150771567997,50.347152046155415,False,True
0.82,0.27,0.23,-5.993036052709795,-17.226191883276073,-11.609613967992933,41.09900570490873,58.23667089149166,49.667838298200195,0.8420043632054308,0.22989438822076658,0.5359493757130986,51.006639741331504,False,True
0.82,0.27,0.25,-5.834755867271486,-17.65436807697356,-11.744561972122524,40.570412971915246,58.26086091523942,49.41563694357733,0.8460423334621952,0.22925449099687933,0.5376484122295373,50.79212449244933,False,True
0.82,0.27,0.27,-6.285867069444984,-17.401380060141868,-11.843623564793425,40.31487842965458,56.29111631655146,48.30299737310302,0.8479756440635855,0.2804898419188737,0.5642327429912296,49.73380112529634,False,True
0.82,0.27,0.29,-6.333616888457739,-17.932772138078292,-12.133194513268016,40.873846984599055,58.05923055888408,49.46653877174157,0.843730762634829,0.23458008260794405,0.5391554226213866,50.932827009238444,False,True
0.82,0.27,0.31,-6.285656426230133,-18.344166958998674,-12.314911692614404,41.272571781068805,58.5798613494239,49.92621656524635,0.8406670759931557,0.22079113295177366,0.5307291044724647,51.42260349804131,False,True
0.82,0.27,0.33,-6.581083783311348,-19.13877063847096,-12.859927210891154,40.95523206604552,59.99406033597031,50.474646201007914,0.8431078388280184,0.1827146424605216,0.51291124064427,52.0871158443846,False,True
0.82,0.27,0.35,-6.6392326064854705,-18.811665085871937,-12.725448846178704,40.61156791216874,58.01672728622196,49.31414759919535,0.8457298233442369,0.23570035041088022,0.5407150868775585,50.92958081284329,False,True
0.82,0.29,0.11,-5.68022681974119,-15.929563815310765,-10.804895317525977,40.838895546535284,58.50664641707907,49.672770981807176,0.8439979016370178,0.22273767471237937,0.5333677881746985,50.834338196083166,False,True
0.82,0.29,0.13,-6.15558913609141,-16.303133528006086,-11.229361332048748,40.93142602987409,57.43006615764874,49.180746093761414,0.8432901791425518,0.25107929015326635,0.5471847346479091,50.446450244439795,False,True
0.82,0.29,0.15,-5.897077954060568,-16.350907399633847,-11.123992676847207,40.7460795577484,58.11446814296627,49.43027385035734,0.8447061987051845,0.23312294791220478,0.5389145733086946,50.66650951068043,False,True
0.82,0.29,0.17,-5.726404022207276,-16.357688102600793,-11.042046062404035,40.58268047501452,57.09844409780024,48.840562286407376,0.8459492133010811,0.2597033990415305,0.5528263061713058,50.07321944609405,False,True
0.82,0.29,0.19,-6.2002738648485805,-17.328509579990612,-11.764391722419596,40.8486573188137,59.147194203449985,49.99792576113184,0.8439233139703342,0.20562511997210275,0.5247742169712184,51.363347759021565,False,True
0.82,0.29,0.21,-6.4658049508096695,-17.534583617328504,-12.000194284069087,41.19599448812365,57.875170034920906,49.53558226152228,0.8412577813607226,0.23942548871188551,0.5403416350363041,50.96840759571997,False,True
0.82,0.29,0.23,-6.170463137604713,-17.047896982758523,-11.609180060181618,40.76381815405102,57.46073310720473,49.11227563062788,0.8445709565567215,0.25027924769308685,0.5474251021249041,50.46571786161853,False,True
0.82,0.29,0.25,-6.356262858668026,-17.535105230593505,-11.945684044630765,40.89410560078051,55.87695008503988,48.38552784291019,0.8435758184209234,0.29103859500359164,0.5673072067122575,49.83832533233018,False,True
0.82,0.29,0.27,-6.520477044464908,-17.485581225067662,-12.003029134766285,40.90256146919838,57.52063051667786,49.21159599293812,0.8435111225911411,0.24871540630872346,0.5461132644499322,50.65425834598915,False,True
0.82,0.29,0.29,-6.80242052532823,-18.639299792996507,-12.720860159162369,40.965869397110836,58.52231418613233,49.744091791621585,0.8430263288225895,0.22232132552986228,0.5326738271762259,51.34486295007747,False,True
0.82,0.29,0.31,-6.422409956042132,-17.968345936634016,-12.195377946338073,41.06018331545837,57.45601273921906,49.25809802733872,0.842302709651492,0.25040242093798926,0.5463525652947406,50.7453196317152,False,True
0.82,0.29,0.33,-6.409368151931756,-18.574599422887335,-12.491983787409545,41.02233648615113,58.12112803367021,49.571732259910675,0.8425932875942677,0.2329471703421241,0.5377702289681958,51.12148568061351,False,True
0.82,0.29,0.35,-6.520790532605343,-18.524008352420328,-12.522399442512835,40.75882657386947,57.13461087623426,48.946718725051866,0.8446090191851479,0.25876527811431693,0.5516871486497323,50.523180439746554,False,True
0.84,0.05,0.11,-6.537897882532443,-15.898581938802417,-11.21823991066743,40.98320253618293,56.10432418616919,48.54376336117606,0.8428934659235847,0.28525705403464974,0.5640752599791172,49.82314590588546,False,True
0.84,0.05,0.13,-6.823320743692252,-17.104019667961094,-11.963670205826674,40.95811327306103,57.89627541941793,49.42719434623948,0.8430857632751212,0.23887066893763087,0.5409782161063761,50.854468296647376,False,True
0.84,0.05,0.15,-6.620409065720907,-16.62862729600961,-11.624518180865259,40.65707507905946,58.50228285385191,49.57967896645569,0.8453838956995054,0.22285361049165164,0.5341187530955785,50.924198465504354,False,True
0.84,0.05,0.17,-6.567957252896521,-16.810753269809915,-11.689355261353217,40.45947442016844,57.70960906108653,49.084541740627486,0.8468831673189949,0.24377074930214826,0.5453269583105715,50.45724194120729,False,True
0.84,0.05,0.19,-6.795205155716317,-16.994588841742182,-11.89489699872925,41.09488249332784,57.79661903958077,49.4457507664543,0.842036063084794,0.24148866506896538,0.5417623640768796,50.85637465911913,False,True
0.84,0.05,0.21,-7.259078240427755,-17.89581105221358,-12.577444646320668,40.835508923914816,58.73705456169394,49.78628174280438,0.8440237739492945,0.21660366367625683,0.5303137188127757,51.35042320765387,False,True
0.84,0.05,0.23,-6.980714065404007,-17.394487908092593,-12.1876009867483,40.571981934531124,56.52135687143809,48.546669402984605,0.8460304253510232,0.27459195894863464,0.5603111921498289,50.0531390417711,False,True
0.84,0.05,0.25,-7.26970735758912,-18.167488308568114,-12.718597833078617,40.80314323440717,56.66666255831676,48.734902896361966,0.844270925393533,0.2708573917400997,0.5575641585668163,50.367186651205984,False,True
0.84,0.05,0.27,-7.075047972653453,-18.126263592219548,-12.600655782436501,41.09897563258534,57.70245332559673,49.400714479091036,0.842004594417552,0.24395827581921714,0.5429814351183846,50.982419687497426,False,True
0.84,0.05,0.29,-7.232142688021255,-18.252385898232312,-12.742264293126784,40.8560541993469,57.693836302401856,49.27494525087438,0.8438667840766673,0.2441840666565408,0.544025425366604,50.895830170973355,False,True
0.84,0.05,0.31,-7.244216318899597,-18.1276769183006,-12.685946618600099,40.71514546118183,58.57818716903258,49.646666315107204,0.8449419048131823,0.22083567104163682,0.5328887879274096,51.241825863385976,False,True
0.84,0.05,0.33,-7.577690062653493,-18.542063031076133,-13.059876546864812,40.94560411725293,57.52185072224726,49.233727419750096,0.8431815960533576,0.24868353143667998,0.5459325637450188,50.93643382748346,False,True
0.84,0.05,0.35,-7.427885470453968,-18.461741107284276,-12.944813288869122,41.19577328724549,56.67662695210569,48.93620011967559,0.8412594860810154,0.27060094103216137,0.5559302135565884,50.61936263167109,False,True
0.84,0.07,0.11,-6.652853146522758,-16.39921029607822,-11.52603172130049,41.072451625469974,56.28064056940926,48.67654609743961,0.8422084593038469,0.2807576179241045,0.5614830386139757,50.022550386966365,False,True
0.84,0.07,0.13,-6.944009915481887,-16.66297147296055,-11.803490694221217,40.775085416438856,56.96149528998021,48.86829035320953,0.8444850224160223,0.2632502962256633,0.5538676593208428,50.273573521425334,False,True
0.84,0.07,0.15,-6.966943024325438,-16.976475318861628,-11.971709171593533,41.11243362839783,58.42397916055164,49.76820639447473,0.8419011052377744,0.22493259627633333,0.5334168507570538,51.187851959349224,False,True
0.84,0.07,0.17,-6.722934775640933,-16.99254371909214,-11.857739247366537,40.771985647314374,56.14283564857605,48.45741064794521,0.8445086663739729,0.28427548109161904,0.564392073732796,49.887138891322785,False,True
0.84,0.07,0.19,-7.125590282319842,-17.52011221351841,-12.322851247919125,40.91261376826776,57.601999412803764,49.25730659053576,0.8434341950716367,0.24658836299488274,0.5450112790332597,50.775337669309295,False,True
0.84,0.07,0.21,-6.962158990258308,-17.62039258447462,-12.291275787366462,40.665256360858656,58.89182907294151,49.778542716900084,0.8453216637170494,0.21246966223494557,0.5288956629759975,51.27356800047513,False,True
0.84,0.07,0.23,-7.146863274537138,-17.472957757388514,-12.309910515962827,41.035717177463674,57.6063741692828,49.321045673373234,0.8424905848078243,0.24647391843962485,0.5444822516237247,50.83403823449383,False,True
0.84,0.07,0.25,-7.219167661620199,-17.882189578778167,-12.550678620199182,40.69665506103438,58.03555190072284,49.36610348087861,0.8450827091828351,0.23520428725425246,0.5401434982185438,50.936545885173054,False,True
0.84,0.07,0.27,-7.397622807786119,-18.563015135158512,-12.980318971472315,40.93308249883587,57.707947702759355,49.320515100797614,0.8432774949909325,0.2438142897003257,0.5435458923456291,51.00001853341986,False,True
0.84,0.07,0.29,-7.4726031851584525,-18.79463043218042,-13.133616808669435,41.06161438658615,58.02058786556453,49.54110112607534,0.8422917170083195,0.2355986301743812,0.5389451735913504,51.25243985666426,False,True
0.84,0.07,0.31,-7.319880737074986,-18.181100769182386,-12.750490753128686,41.23856467278121,57.65671100624207,49.44763783951164,0.8409295369672307,0.24515647078366776,0.5430430038754492,51.065094755156615,False,True
0.84,0.07,0.33,-7.670593372090096,-19.617133735583558,-13.643863553836827,41.17392405806437,58.93774155331432,50.05583280568935,0.8414278255889903,0.21124125530470472,0.5263345404468476,51.88199505172139,False,True
0.84,0.07,0.35,-7.750421280098942,-18.96599521645405,-13.358208248276496,41.53794871287575,57.29783850369281,49.41789360828428,0.8386115113162161,0.2545239675996348,0.5465677394579255,51.19150257888536,False,True
0.84,0.09,0.11,-7.128520091573831,-17.13283618338832,-12.130678137481077,40.793597340894564,59.22743667305211,50.01051700697334,0.8443437824899881,0.20346826903592874,0.5239060257629584,51.46071475776382,False,True
0.84,0.09,0.13,-7.004434465144525,-16.94626354086272,-11.975349003003622,40.51968965626069,57.60169248291608,49.06069106958839,0.8464270651411315,0.24659639201940953,0.5465117285802705,50.50109297796761,False,True
0.84,0.09,0.15,-6.875095228122792,-17.020533387022503,-11.947814307572648,40.99765669405914,55.21111318764005,48.1043849408496,0.8427826281679989,0.30783407655933637,0.5753083523636676,49.565937066353094,False,True
0.84,0.09,0.17,-7.405717256104584,-17.85417051275561,-12.629943884430096,40.771911885358044,59.36992909646318,50.07092049091061,0.8445092289825584,0.19963098433094206,0.5220701066567502,51.63925407411444,False,True
0.84,0.09,0.19,-7.436305498655131,-17.85247256016881,-12.64438902941197,40.99859675787918,56.76164237378018,48.88011956582967,0.842775418192137,0.2684110903020095,0.5555932542470732,50.48907468647963,False,True
0.84,0.09,0.21,-6.9828539863426435,-17.4073465869598,-12.195100286651222,40.716533868707714,57.33053527982611,49.02353457426691,0.8449313295103307,0.25367291917506996,0.5493021243427003,50.51759508483974,False,True
0.84,0.09,0.23,-7.606084457084572,-18.439599926180048,-13.02284219163231,40.731397446735905,57.74937457205445,49.24038600939518,0.8448180931533974,0.24272821223639762,0.5437731526948975,50.933388195783714,False,True
0.84,0.09,0.25,-7.628540976734946,-18.02571404283747,-12.827127509786209,40.91033472081119,58.03053765110479,49.47043618595799,0.8434516376610117,0.2353364376627174,0.5393940376618646,51.10635240927743,False,True
0.84,0.09,0.27,-7.398279086419221,-18.474555968155855,-12.936417527287539,41.03978924444989,58.57833978343119,49.80906451394054,0.8424593232261108,0.22083161110546867,0.5316454671657898,51.461576017395764,False,True
0.84,0.09,0.29,-7.551651917393991,-18.845736824209546,-13.198694370801768,40.775836728069244,61.27383160255271,51.02483416531098,0.8444792914022623,0.1474746837937485,0.4959769875980054,52.70426201638081,False,True
0.84,0.09,0.31,-7.637769142105265,-18.854088477477493,-13.24592880979138,41.15539538753383,58.01587303700856,49.585634212271195,0.8415705115509495,0.23572285762899736,0.5386466845899734,51.324358254801595,False,True
0.84,0.09,0.33,-7.808680454665426,-20.007995020838955,-13.908337737752191,41.132450654107316,61.06292236521307,51.09768650966019,0.8417471158104036,0.15333349847682465,0.49754030714361414,52.956731633163415,False,True
0.84,0.09,0.35,-7.971308514988625,-19.47040640274901,-13.720857458868817,41.124650813092614,59.16101521571066,50.14283301440164,0.8418071282961229,0.20525383109351825,0.5235304796948206,51.986206171606355,False,True
0.84,0.11,0.11,-7.2872914803012945,-16.96990982104783,-12.128600650674562,40.65931808730241,57.73460364847484,49.19696086788862,0.8453668352118927,0.24311554710478533,0.544241191158339,50.66995078328089,False,True
0.84,0.11,0.13,-6.98232830937872,-16.87133400093522,-11.92683115515697,40.936682492013524,57.30278992652609,49.1197362092698,0.8432499268370299,0.25439512062627745,0.5488225237316537,50.54698593063561,False,True
0.84,0.11,0.15,-7.254152666051004,-17.280066585914142,-12.267109625982574,40.735366632032616,58.32732408859413,49.531345360313374,0.844787847407223,0.22749497661164353,0.5361414120094332,51.02779783391119,False,True
0.84,0.11,0.17,-7.288451045826274,-17.60397114523304,-12.446211095529657,40.80571115338151,57.520192552417036,49.16295185289927,0.8442513233630252,0.24872684688391,0.5464890851234676,50.71394291045587,False,True
0.84,0.11,0.19,-7.549710850899791,-18.356488576521002,-12.953099713710397,40.94144441963653,59.18257364802707,50.0620090338318,0.8432134570562881,0.20467451029681216,0.5239439836765502,51.71061342410068,False,True
0.84,0.11,0.21,-7.583092456843785,-17.888539457839713,-12.73581595734175,40.93026951857354,57.64047948603045,49.28537450230199,0.8432990346423914,0.24558141813703338,0.5444402263897123,50.90431364758236,False,True
0.84,0.11,0.23,-7.44631316538045,-18.167774734834786,-12.807043950107618,41.15519347325179,58.95120142586372,50.05319744955776,0.8415720661027958,0.21088094952524894,0.5262265078140224,51.665684449781594,False,True
0.84,0.11,0.25,-7.553814167810302,-18.375102602268846,-12.964458385039574,40.91242844890331,57.73258357802348,49.322506013463396,0.8434356134415271,0.24316851129171835,0.5433020623666227,50.99790957152612,False,True
0.84,0.11,0.27,-7.3557666513691515,-18.251268266022464,-12.803517458695808,41.2508878464499,58.47287636842664,49.86188210743827,0.8408344538408039,0.22363468771579742,0.5322345707783007,51.479484715867166,False,True
0.84,0.11,0.29,-7.516842809376405,-18.8620920985558,-13.189467453966103,40.86837018007726,58.549393580990106,49.70888188053368,0.8437726377598611,0.22160146540784642,0.5326870515838538,51.4289314445875,False,True
0.84,0.11,0.31,-7.7509326504607055,-19.408230124100136,-13.57958138728042,40.74500879738367,59.75036698886711,50.24768789312539,0.8447143604848828,0.1893407150820855,0.5170275377834841,52.05031382478604,False,True
0.84,0.11,0.33,-8.0998875386574,-19.348593796895024,-13.724240667776211,41.166124464681545,57.59736083017041,49.38174264742598,0.8414878966833496,0.24670969980462654,0.544098798243988,51.25340270463661,False,True
0.84,0.11,0.35,-7.918154547262016,-19.625325423314628,-13.771739985288322,41.14784783316265,58.37327253730278,49.76056018523272,0.8416286155016501,0.22627738643114925,0.5339530009663997,51.6311356854617,False,True
0.84,0.13,0.11,-7.4154084827488,-17.163433090671514,-12.289420786710156,41.38455194691764,57.31826915322067,49.351410550069154,0.8398013033509472,0.2539922451011217,0.5468967742260344,50.858544872561,False,True
0.84,0.13,0.13,-7.226404644430064,-16.85635751810398,-12.041381081267023,40.971896549370356,59.03491988717322,50.00340821827179,0.842980135548569,0.20863805232337918,0.5258090939359741,51.43282698615181,False,True
0.84,0.13,0.15,-7.431801618589586,-17.36961641810206,-12.400709018345822,40.88355171461284,57.156217816272246,49.01988476544254,0.8436565474136899,0.25820453770346385,0.5509305425585769,50.56408494746987,False,True
0.84,0.13,0.17,-7.305841969267113,-17.409598826238103,-12.357720397752608,40.958600005014326,57.866366649086544,49.41248332705044,0.8430820338246828,0.23965685292692873,0.5413694433758058,50.93433774945021,False,True
0.84,0.13,0.19,-7.585320019851801,-17.79444765550453,-12.689883837678167,40.889381797809946,58.068640174224264,49.4790109860171,0.8436119544031379,0.2343319604553339,0.5389719574292359,51.08038449315125,False,True
0.84,0.13,0.21,-7.582167637527154,-18.49744611736443,-13.039806877445791,41.04898299054284,60.17198931638055,50.61048615346169,0.8423887306990776,0.17785968217547554,0.5101242064372766,52.26335113720532,False,True
0.84,0.13,0.23,-7.910761482398041,-18.51754158610924,-13.21415153425364,40.96061406756504,57.68432275526744,49.32246841141624,0.8430666011502471,0.244433309838206,0.5437499554942266,51.06192016527944,False,True
0.84,0.13,0.25,-8.014703093735113,-18.735073776103192,-13.374888434919153,41.45794427707645,59.21750665770505,50.337725467390754,0.8392325993072258,0.2037353381411099,0.5214839687241679,52.08429941812536,False,True
0.84,0.13,0.27,-7.674273850631512,-18.468911438259624,-13.071592644445568,41.337647132212346,58.170811375021124,49.754229253616735,0.8401642325906646,0.23163521933823283,0.5358997259644487,51.44268522233044,False,True
0.84,0.13,0.29,-7.879353994916295,-18.76822684816448,-13.323790421540387,40.989876619855764,57.67802015685304,49.3339483883544,0.8428422923955912,0.2445984074954437,0.5437203499455174,51.10148583732128,False,True
0.84,0.13,0.31,-7.585360555676784,-18.709726467844828,-13.147543511760805,40.69441779258885,60.355535681618214,50.52497673710353,0.8450997416411089,0.17283638080472585,0.5089680612229174,52.20757775149597,False,True
0.84,0.13,0.33,-8.456413239424961,-19.929830409279027,-14.193121824351994,41.45627737721006,58.53390328090725,49.995090329058655,0.8392455269994213,0.22201328971945655,0.530629408359439,51.97070101635758,False,True
0.84,0.13,0.35,-7.8773048271609785,-19.496710886764514,-13.687007856962747,41.37894181908962,58.474121193045434,49.926531506067526,0.8398447337715812,0.2236016313997361,0.5317231825856586,51.76864622822306,False,True
0.84,0.15,0.11,-7.5492510155978225,-17.473524794779223,-12.511387905188522,41.03445803680374,57.77472603211219,49.40459203445796,0.842500250702801,0.2420631951869141,0.5422817229448575,50.964188813374875,False,True
0.84,0.15,0.13,-7.35689923702463,-17.252430149382313,-12.30466469320347,40.9525393970272,57.09876283964742,49.02565111833731,0.8431284684156278,0.25969513387184373,0.5514118011437358,50.546208965550484,False,True
0.84,0.15,0.15,-7.306672833847126,-17.409982552405165,-12.358327693126146,40.68905497264736,56.399312501911304,48.54418373727933,0.8451405652971994,0.27772126758865434,0.5614309164429269,50.092574680180135,False,True
0.84,0.15,0.17,-7.732943766398466,-17.514784573120316,-12.623864169759392,41.00765465044999,56.32924733624547,48.66845099334773,0.8427059387074137,0.2795147342955596,0.5611103365014867,50.279022153065235,False,True
0.84,0.15,0.19,-7.691427215199948,-18.07727078802061,-12.884349001610278,41.14918469969033,58.15084379325268,49.65001424647151,0.8416183245701253,0.2321626231349727,0.5368904738525491,51.29454516681203,False,True
0.84,0.15,0.21,-8.019016737322717,-18.735063119058804,-13.377039928190761,41.44427343814724,59.295340989138225,50.36980721364273,0.8393386085611652,0.20164077315184648,0.5204896908565058,52.11585820055106,False,True
0.84,0.15,0.23,-8.013713965703658,-18.854270644775713,-13.433992305239686,41.04369612647388,57.08764557089998,49.065670848686935,0.8424293268666689,0.2599833841429735,0.5512063555048212,50.87152646706137,False,True
0.84,0.15,0.25,-8.047410259013983,-19.193501065714667,-13.620455662364325,41.27373628388551,60.26755646535344,50.770646374619474,0.8406580847310006,0.17524610730282664,0.5079520960169136,52.56591429574011,False,True
0.84,0.15,0.27,-8.173541520637249,-19.900489308641408,-14.037015414639328,40.900482232713706,61.01430577877562,50.95739400574466,0.8435270320648547,0.1546811460355133,0.499104089050184,52.85540469627987,False,True
0.84,0.15,0.29,-7.877400629573699,-19.236142128582163,-13.556771379077931,40.88960451416334,58.51948589861771,49.70454520639052,0.8436102507691599,0.22239649158461916,0.5330033711768896,51.52016949116827,False,True
0.84,0.15,0.31,-8.17264150341036,-19.558263910078896,-13.865452706744627,41.05656075003666,59.67651992151001,50.36654033577334,0.8423305343470818,0.1913433075204677,0.5168369209337748,52.2402063946732,False,True
0.84,0.15,0.33,-7.77445296849469,-19.152389694403098,-13.463421331448894,41.058722124081,56.56823136331286,48.81347674369693,0.8423139332653315,0.27338826409739425,0.557851098681363,50.63614544725491,False,True
0.84,0.15,0.35,-8.29819552045174,-20.150214350537983,-14.22420493549486,41.34588722708391,60.264257858666134,50.805072542875024,0.8401005040890279,0.17533638686331154,0.5077184454761697,52.7587282080771,False,True
0.84,0.17,0.11,-7.752581804027893,-17.529075793641976,-12.640828798834935,41.021019926437866,56.79473015199531,48.90787503921659,0.8426033909685962,0.26755791883244495,0.5550806549005205,50.51505511798517,False,True
0.84,0.17,0.13,-7.475564815500814,-17.5046206255892,-12.490092720545007,40.86778837597896,56.296310074047916,48.582049225013435,0.843777085848798,0.28035706311045305,0.5620670744796255,50.16191705935331,False,True
0.84,0.17,0.15,-7.615234811143807,-17.45788419869445,-12.53655950491913,40.80569142617752,56.876097022413,48.840894224295255,0.8442514739539639,0.26545775178624154,0.5548546128701027,50.424183412814685,False,True
0.84,0.17,0.17,-7.858319149427237,-18.15146939328553,-13.004894271356385,40.893682419981516,58.35878153864482,49.62623197931317,0.8435790558247823,0.22666148761966864,0.5351202717222254,51.301950990910306,False,True
0.84,0.17,0.19,-7.798662148653943,-18.382142405023043,-13.090402276838493,40.62668060538143,56.02620370907767,48.32644215722955,0.8456149855397412,0.2872461052272257,0.5664305453834835,50.067990206772954,False,True
0.84,0.17,0.21,-8.275347945536117,-18.505914721182148,-13.390631333359131,41.06308869856241,56.636367892551455,48.84972829555693,0.842280391813829,0.271636799810398,0.5569585958121135,50.65180117286724,False,True
0.84,0.17,0.23,-8.033836493308646,-18.408695948732497,-13.22126622102057,41.17075284901297,55.44872530825321,48.309739078633086,0.8414522510553983,0.3018635060785331,0.5716578785669657,50.086253306997406,False,True
0.84,0.17,0.25,-8.175058947469637,-19.047303553697013,-13.611181250583325,41.085390587739894,59.99674052527494,50.54106555650742,0.8421090262142522,0.1826416176180341,0.5123753219161431,52.341795561705865,False,True
0.84,0.17,0.27,-8.154646018179324,-19.142086615585583,-13.648366316882454,41.09694086072723,60.128099719207874,50.61252028996755,0.8420202384399074,0.17905858711830502,0.5105394127791062,52.42046464141832,False,True
0.84,0.17,0.29,-8.210966509328712,-19.27251974737071,-13.741743128349711,41.46405415059093,58.54650461554194,50.00527938306644,0.8391852095544714,0.2216782795592519,0.5304317445568616,51.85907317320736,False,True
0.84,0.17,0.31,-8.318948849018074,-19.660004322340306,-13.98947658567919,41.080113507360714,58.90998271724155,49.995048112301134,0.8421495832024584,0.21198406858515295,0.5270668258938056,51.9154147714585,False,True
0.84,0.17,0.33,-8.645900172239951,-20.579804881876665,-14.612852527058308,41.372726405395085,60.40483950238092,50.888782953888004,0.839892843096313,0.17148442580359324,0.5056886344499532,52.945289587511716,False,True
0.84,0.17,0.35,-8.363458127228064,-20.431027716403474,-14.397242921815769,41.035068385789344,60.47095934526235,50.753013865525844,0.8424955653465548,0.1696696274470917,0.5060825963968232,52.75555914009473,False,True
0.84,0.19,0.11,-8.082846618248087,-18.097070673104415,-13.089958645676251,41.209231916382365,57.37111521840896,49.29017356739566,0.8411557483176314,0.2526160085600455,0.5468858784388384,50.998708097847974,False,True
0.84,0.19,0.13,-7.776638213117962,-17.584258768748796,-12.68044849093338,41.30269031840504,56.15373518154506,48.72821274997505,0.840434445682239,0.28399755354673994,0.5622159996144895,50.351092259632715,False,True
0.84,0.19,0.15,-8.05982673283982,-18.68977026478635,-13.374798498813085,41.117006208741635,61.469901625858114,51.29345391729987,0.8418659353372443,0.1420099660444687,0.4919379506908565,53.008524311189966,False,True
0.84,0.19,0.17,-8.103506565463334,-18.428530496339224,-13.26601853090128,41.14681029720488,56.66501753418841,48.905913915696644,0.841636602015801,0.27089972491164804,0.5562681634637245,50.673224325986475,False,True
0.84,0.19,0.19,-7.764799252478906,-18.51339986586052,-13.139099559169713,41.04702132027925,57.7854380628073,49.41622969154328,0.842403794358638,0.24178211051363552,0.5420929524361368,51.133156504885726,False,True
